Address:,USB0::0x0957::0x179B::MY54313426::0::INSTR,,Analog Channels,,
,,,0.0079687490725,0.247126379050314,
,,,0.008020832405,0.247126379050314,
,,,0.0080729157375,0.247126379050314,
,,,0.00812499907,0.247126379050314,
,,,0.0081770824025,0.247126379050314,
,,,0.008229165735,0.247126379050314,
,,,0.0082812490675,0.247126379050314,
,,,0.0083333324,0.247126379050314,
,,,0.0083854157325,0.247126379050314,
,,,0.008437499065,0.247126379050314,
,,,0.0084895823975,0.247126379050314,
,,,0.00854166573,0.247126379050314,
,,,0.0085937490625,0.247126379050314,
,,,0.008645832395,0.247126379050314,
,,,0.0086979157275,0.247126379050314,
,,,0.00874999906,0.247126379050314,
,,,0.0088020823925,0.247126379050314,
,,,0.008854165725,0.247126379050314,
,,,0.0089062490575,0.247126379050314,
,,,0.00895833239,0.247126379050314,
,,,0.00901041572250001,0.247126379050314,
,,,0.009062499055,0.247126379050314,
,,,0.0091145823875,0.247126379050314,
,,,0.00916666572,0.247126379050314,
,,,0.0092187490525,0.247126379050314,
,,,0.009270832385,0.247126379050314,
,,,0.0093229157175,0.247126379050314,
,,,0.00937499905,0.247126379050314,
,,,0.0094270823825,0.247126379050314,
,,,0.009479165715,0.247126379050314,
,,,0.0095312490475,0.247126379050314,
,,,0.00958333238,0.247126379050314,
,,,0.0096354157125,0.247126379050314,
,,,0.009687499045,0.247126379050314,
,,,0.0097395823775,0.247126379050314,
,,,0.00979166571,0.247126379050314,
,,,0.0098437490425,0.247126379050314,
,,,0.009895832375,0.247126379050314,
,,,0.0099479157075,0.247126379050314,
,,,0.00999999904,0.247126379050314,
,,,0.0100520823725,0.247126379050314,
,,,0.010104165705,0.247126379050314,
,,,0.0101562490375,0.247126379050314,
,,,0.01020833237,0.247126379050314,
,,,0.0102604157025,0.247126379050314,
,,,0.010312499035,0.247126379050314,
,,,0.0103645823675,0.247126379050314,
,,,0.0104166657,0.247126379050314,
,,,0.0104687490325,0.247126379050314,
,,,0.010520832365,0.247126379050314,
,,,0.0105729156975,0.247126379050314,
,,,0.01062499903,0.247126379050314,
,,,0.0106770823625,0.247126379050314,
,,,0.010729165695,0.247126379050314,
,,,0.0107812490275,0.247126379050314,
,,,0.01083333236,0.247126379050314,
,,,0.0108854156925,0.247126379050314,
,,,0.010937499025,0.247126379050314,
,,,0.0109895823575,0.247126379050314,
,,,0.01104166569,0.247126379050314,
,,,0.0110937490225,0.247126379050314,
,,,0.011145832355,0.247126379050314,
,,,0.0111979156875,0.247126379050314,
,,,0.01124999902,0.247126379050314,
,,,0.0113020823525,0.247126379050314,
,,,0.011354165685,0.247126379050314,
,,,0.0114062490175,0.247126379050314,
,,,0.01145833235,0.247126379050314,
,,,0.0115104156825,0.247126379050314,
,,,0.011562499015,0.247126379050314,
,,,0.0116145823475,0.247126379050314,
,,,0.01166666568,0.247126379050314,
,,,0.0117187490125,0.247126379050314,
,,,0.011770832345,0.247126379050314,
,,,0.0118229156775,0.247126379050314,
,,,0.01187499901,0.247126379050314,
,,,0.0119270823425,0.247126379050314,
,,,0.011979165675,0.247126379050314,
,,,0.0120312490075,0.247126379050314,
,,,0.01208333234,0.247126379050314,
,,,0.0121354156725,0.247126379050314,
,,,0.012187499005,0.247126379050314,
,,,0.0122395823375,0.247126379050314,
,,,0.01229166567,0.247126379050314,
,,,0.0123437490025,0.247126379050314,
,,,0.012395832335,0.247126379050314,
,,,0.0124479156675,0.247126379050314,
,,,0.012499999,0.247126379050314,
,,,0.0125520823325,0.247126379050314,
,,,0.012604165665,0.247126379050314,
,,,0.0126562489975,0.247126379050314,
,,,0.01270833233,0.247126379050314,
,,,0.0127604156625,0.247126379050314,
,,,0.012812498995,0.247126379050314,
,,,0.0128645823275,0.247126379050314,
,,,0.01291666566,0.247126379050314,
,,,0.0129687489925,0.247126379050314,
,,,0.013020832325,0.247126379050314,
,,,0.0130729156575,0.247126379050314,
,,,0.01312499899,0.247126379050314,
,,,0.0131770823225,0.247126379050314,
,,,0.013229165655,0.247126379050314,
,,,0.0132812489875,0.247126379050314,
,,,0.01333333232,0.247126379050314,
,,,0.0133854156525,0.247126379050314,
,,,0.013437498985,0.247126379050314,
,,,0.0134895823175,0.247126379050314,
,,,0.01354166565,0.247126379050314,
,,,0.0135937489825,0.247126379050314,
,,,0.013645832315,0.247126379050314,
,,,0.0136979156475,0.247126379050314,
,,,0.01374999898,0.247126379050314,
,,,0.0138020823125,0.247126379050314,
,,,0.013854165645,0.247126379050314,
,,,0.0139062489775,0.247126379050314,
,,,0.01395833231,0.247126379050314,
,,,0.0140104156425,0.247126379050314,
,,,0.014062498975,0.247126379050314,
,,,0.0141145823075,0.247126379050314,
,,,0.01416666564,0.247126379050314,
,,,0.0142187489725,0.247126379050314,
,,,0.014270832305,0.247126379050314,
,,,0.0143229156375,0.247126379050314,
,,,0.01437499897,0.247126379050314,
,,,0.0144270823025,0.247126379050314,
,,,0.014479165635,0.247126379050314,
,,,0.0145312489675,0.247126379050314,
,,,0.0145833323,0.247126379050314,
,,,0.0146354156325,0.247126379050314,
,,,0.014687498965,0.247126379050314,
,,,0.0147395822975,0.247126379050314,
,,,0.01479166563,0.247126379050314,
,,,0.0148437489625,0.247126379050314,
,,,0.014895832295,0.247126379050314,
,,,0.0149479156275,0.247126379050314,
,,,0.01499999896,0.247126379050314,
,,,0.0150520822925,0.247126379050314,
,,,0.015104165625,0.247126379050314,
,,,0.0151562489575,0.247126379050314,
,,,0.01520833229,0.247126379050314,
,,,0.0152604156225,0.247126379050314,
,,,0.015312498955,0.247126379050314,
,,,0.0153645822875,0.247126379050314,
,,,0.01541666562,0.247126379050314,
,,,0.0154687489525,0.247126379050314,
,,,0.015520832285,0.247126379050314,
,,,0.0155729156175,0.247126379050314,
,,,0.01562499895,0.247126379050314,
,,,0.0156770822825,0.247126379050314,
,,,0.015729165615,0.247126379050314,
,,,0.0157812489475,0.247126379050314,
,,,0.01583333228,0.247126379050314,
,,,0.0158854156125,0.247126379050314,
,,,0.015937498945,0.247126379050314,
,,,0.0159895822775,0.247126379050314,
,,,0.01604166561,0.247126379050314,
,,,0.0160937489425,0.247126379050314,
,,,0.016145832275,0.247126379050314,
,,,0.0161979156075,0.247126379050314,
,,,0.01624999894,0.247126379050314,
,,,0.0163020822725,0.247126379050314,
,,,0.016354165605,0.247126379050314,
,,,0.0164062489375,0.247126379050314,
,,,0.01645833227,0.247126379050314,
,,,0.0165104156025,0.247126379050314,
,,,0.016562498935,0.247126379050314,
,,,0.0166145822675,0.247126379050314,
,,,0.0166666656,0.247126379050314,
,,,0.0167187489325,0.247126379050314,
,,,0.016770832265,0.247126379050314,
,,,0.0168229155975,0.247126379050314,
,,,0.01687499893,0.247126379050314,
,,,0.0169270822625,0.247126379050314,
,,,0.016979165595,0.247126379050314,
,,,0.0170312489275,0.247126379050314,
,,,0.01708333226,0.247126379050314,
,,,0.0171354155925,0.247126379050314,
,,,0.017187498925,0.247126379050314,
,,,0.0172395822575,0.247126379050314,
,,,0.01729166559,0.247126379050314,
,,,0.0173437489225,0.247126379050314,
,,,0.017395832255,0.247126379050314,
,,,0.0174479155875,0.247126379050314,
,,,0.01749999892,0.247126379050314,
,,,0.0175520822525,0.247126379050314,
,,,0.017604165585,0.247126379050314,
,,,0.0176562489175,0.247126379050314,
,,,0.01770833225,0.247126379050314,
,,,0.0177604155825,0.247126379050314,
,,,0.017812498915,0.247126379050314,
,,,0.0178645822475,0.247126379050314,
,,,0.01791666558,0.247126379050314,
,,,0.0179687489125,0.247126379050314,
,,,0.018020832245,0.247126379050314,
,,,0.0180729155775,0.247126379050314,
,,,0.01812499891,0.247126379050314,
,,,0.0181770822425,0.247126379050314,
,,,0.018229165575,0.247126379050314,
,,,0.0182812489075,0.247126379050314,
,,,0.01833333224,0.247126379050314,
,,,0.0183854155725,0.247126379050314,
,,,0.018437498905,0.247126379050314,
,,,0.0184895822375,0.247126379050314,
,,,0.01854166557,0.247126379050314,
,,,0.0185937489025,0.247126379050314,
,,,0.018645832235,0.247126379050314,
,,,0.0186979155675,0.247126379050314,
,,,0.0187499989,0.247126379050314,
,,,0.0188020822325,0.247126379050314,
,,,0.018854165565,0.247126379050314,
,,,0.0189062488975,0.247126379050314,
,,,0.01895833223,0.247126379050314,
,,,0.0190104155625,0.247126379050314,
,,,0.019062498895,0.247126379050314,
,,,0.0191145822275,0.247126379050314,
,,,0.01916666556,0.247126379050314,
,,,0.0192187488925,0.247126379050314,
,,,0.019270832225,0.247126379050314,
,,,0.0193229155575,0.247126379050314,
,,,0.01937499889,0.247126379050314,
,,,0.0194270822225,0.247126379050314,
,,,0.019479165555,0.247126379050314,
,,,0.0195312488875,0.247126379050314,
,,,0.01958333222,0.247126379050314,
,,,0.0196354155525,0.247126379050314,
,,,0.019687498885,0.247126379050314,
,,,0.0197395822175,0.247126379050314,
,,,0.01979166555,0.247126379050314,
,,,0.0198437488825,0.247126379050314,
,,,0.019895832215,0.247126379050314,
,,,0.0199479155475,0.247126379050314,
,,,0.01999999888,0.247126379050314,
,,,0.0200520822125,0.247126379050314,
,,,0.020104165545,0.247126379050314,
,,,0.0201562488775,0.247126379050314,
,,,0.02020833221,0.247126379050314,
,,,0.0202604155425,0.247126379050314,
,,,0.020312498875,0.247126379050314,
,,,0.0203645822075,0.247126379050314,
,,,0.02041666554,0.247126379050314,
,,,0.0204687488725,0.247126379050314,
,,,0.020520832205,0.247126379050314,
,,,0.0205729155375,0.247126379050314,
,,,0.02062499887,0.247126379050314,
,,,0.0206770822025,0.247126379050314,
,,,0.020729165535,0.247126379050314,
,,,0.0207812488675,0.247126379050314,
,,,0.0208333322,0.247126379050314,
,,,0.0208854155325,0.247126379050314,
,,,0.020937498865,0.247126379050314,
,,,0.0209895821975,0.247126379050314,
,,,0.02104166553,0.247126379050314,
,,,0.0210937488625,0.247126379050314,
,,,0.021145832195,0.247126379050314,
,,,0.0211979155275,0.247126379050314,
,,,0.02124999886,0.247126379050314,
,,,0.0213020821925,0.247126379050314,
,,,0.021354165525,0.247126379050314,
,,,0.0214062488575,0.247126379050314,
,,,0.02145833219,0.247126379050314,
,,,0.0215104155225,0.247126379050314,
,,,0.021562498855,0.247126379050314,
,,,0.0216145821875,0.247126379050314,
,,,0.02166666552,0.247126379050314,
,,,0.0217187488525,0.247126379050314,
,,,0.021770832185,0.247126379050314,
,,,0.0218229155175,0.247126379050314,
,,,0.02187499885,0.247126379050314,
,,,0.0219270821825,0.247126379050314,
,,,0.021979165515,0.247126379050314,
,,,0.0220312488475,0.247126379050314,
,,,0.02208333218,0.247126379050314,
,,,0.0221354155125,0.247126379050314,
,,,0.022187498845,0.247126379050314,
,,,0.0222395821775,0.247126379050314,
,,,0.02229166551,0.247126379050314,
,,,0.0223437488425,0.247126379050314,
,,,0.022395832175,0.247126379050314,
,,,0.0224479155075,0.247126379050314,
,,,0.02249999884,0.247126379050314,
,,,0.0225520821725,0.247126379050314,
,,,0.022604165505,0.247126379050314,
,,,0.0226562488375,0.247126379050314,
,,,0.02270833217,0.247126379050314,
,,,0.0227604155025,0.247126379050314,
,,,0.022812498835,0.247126379050314,
,,,0.0228645821675,0.247126379050314,
,,,0.0229166655,0.247126379050314,
,,,0.0229687488325,0.247126379050314,
,,,0.023020832165,0.247126379050314,
,,,0.0230729154975,0.247126379050314,
,,,0.02312499883,0.247126379050314,
,,,0.0231770821625,0.247126379050314,
,,,0.023229165495,0.247126379050314,
,,,0.0232812488275,0.247126379050314,
,,,0.02333333216,0.247126379050314,
,,,0.0233854154925,0.247126379050314,
,,,0.023437498825,0.247126379050314,
,,,0.0234895821575,0.247126379050314,
,,,0.02354166549,0.247126379050314,
,,,0.0235937488225,0.247126379050314,
,,,0.023645832155,0.247126379050314,
,,,0.0236979154875,0.247126379050314,
,,,0.02374999882,0.247126379050314,
,,,0.0238020821525,0.247126379050314,
,,,0.023854165485,0.247126379050314,
,,,0.0239062488175,0.247126379050314,
,,,0.02395833215,0.247126379050314,
,,,0.0240104154825,0.247126379050314,
,,,0.024062498815,0.247126379050314,
,,,0.0241145821475,0.247126379050314,
,,,0.02416666548,0.247126379050314,
,,,0.0242187488125,0.247126379050314,
,,,0.024270832145,0.247126379050314,
,,,0.0243229154775,0.247126379050314,
,,,0.02437499881,0.247126379050314,
,,,0.0244270821425,0.247126379050314,
,,,0.024479165475,0.247126379050314,
,,,0.0245312488075,0.247126379050314,
,,,0.02458333214,0.247126379050314,
,,,0.0246354154725,0.247126379050314,
,,,0.024687498805,0.247126379050314,
,,,0.0247395821375,0.247126379050314,
,,,0.02479166547,0.247126379050314,
,,,0.0248437488025,0.247126379050314,
,,,0.024895832135,0.247126379050314,
,,,0.0249479154675,0.247126379050314,
